title,label
" Obama Promises Huge Action In Hacking Scandal, Trump And Putin Are TERRIFIED (VIDEO)",FAKE
" Derby Event Asks Crowd To Stand For Confederate Flag, Forcing Police Officer To Sit During National Anthem",FAKE
 GOP Hilariously Tries Seeing The Future By Declaring Pence Winner Of VP Debate Before It Starts,FAKE
" Trump Supporter Aims Gun At Hillary, Asks Donald To Give The Order To Assassinate",FAKE
" Press Asks Sean Spicer To Prove Trump Left Businesses, His Response Is INFURIATING (VIDEO)",FAKE
Trump tweet not meant to confirm he is under investigation: source,TRUE
Comey says Trump fired him to undermine FBI Russia investigation,TRUE
Maine governor orders partial shutdown with budget in limbo,TRUE
 Trump Campaign Issues Grossly Racist Statement Regarding Birther Conspiracies,FAKE
"Trump seeks to ax Appalachia economic programs, causing worry in coal country",TRUE
U.S. Congress urged to require Chinese journalists to register as agents,TRUE
Russia's Sibur says had no direct dealings with Wilbur Ross,TRUE
 John McCain Was Asked If Trump Was Like Reagan; His Answer Was PERFECT (VIDEO),FAKE
"Trump urges future government shutdown, easier passage of laws",TRUE
White House spokesman Spicer draws heat off camera,TRUE
 REPORT: Priebus Withdraws Plans To Prop Trump Up After Hearing His Hateful Immigration Speech,FAKE
House panel to consider tweaks to healthcare bill before recess,TRUE
 Chelsea Clinton Teaches Trump How To Treat The White House With Respect,FAKE
Consumer agency official English says will be in office Tuesday,TRUE
"In hero's return, McCain blasts Congress, tells senators to stand up to Trump",TRUE
 WATCH: Trump Assumes Black Reporter Can Set Up A Meeting With Black Lawmakers For Him,FAKE
 Cher Drops An ENORMOUS Truth Bomb On Twitter; SLAMS Trump’s Cabinet (TWEET),FAKE
 Ethics Office Just Called Out GOP For Shady Schemes To Confirm Trump’s Corrupt Cabinet Picks,FAKE
 What Donald Trump Did On The Golf Course Is P*ssing Off His White Male Base (VIDEO),FAKE
Senate aims for a 'skinny' Obamacare repeal as other options fail,TRUE
Special Counsel Mueller filing shows Manafort drafted Ukraine op-ed despite gag order,TRUE
Trump to unveil $1 trillion infrastructure plan in 2017: official,TRUE
"Gorka, a Trump adviser and Bannon ally, is out: White House",TRUE
U.S. spy agencies probe another flank in Russian hacking,TRUE
" Democrats Chant Warning To GOP As Trumpcare Passes: Na Na Na Na, Hey Hey Hey, Goodbye! (VIDEO)",FAKE
 Republican National Committee: Better A Pedophile Than A Democrat In The U.S. Senate,FAKE
 New York’s Attorney General Could Literally Put Trump Out Of Business,FAKE
Trump says will speak with China's Xi on North Korea on Friday,TRUE
Wall Street banker Cohn moving Trump toward moderate policies,TRUE
" Arizona’s Largest Newspaper Breaks 125 Year Tradition, Backs Democrat For President",FAKE
Details of first Putin-Trump meeting not yet settled: Kremlin,TRUE
Trump adds five conservatives to list of possible Supreme Court picks,TRUE
"As clock ticks, Republicans try to move ahead on Obamacare repeal",TRUE
Trump to nominate Hassett to chair Council of Economic Advisers,TRUE
" The Daily Caller Edits Woman’s Tragic Pregnancy Story In The SICKEST, Most TWISTED Way Imaginable",FAKE
U.S. intel chief declines comment on any Trump request about Russia,TRUE
 Trump’s White House IMPLODES As Kellyanne Conway Attacks Fellow Top Staffer (VIDEO),FAKE
White House expects Congress to waive spending cuts triggered by tax overhaul,TRUE
"Illinois House to take up governor's budget, tax vetoes",TRUE
 The Pope Flat Out Called Fox News Type Journalism ‘Terrorism’,FAKE
" Trump Threatens Joe Biden, Says He Would ‘Love’ To Fight ‘Mr. Tough Guy’ (VIDEO)",FAKE
"May, Trump agree Russia should break ties with Assad: UK PM's office",TRUE
U.S. senator urges DOJ to reject any White House push in merger probes,TRUE
McConnell says U.S. Senate to vote early next week on Obamacare repeal,TRUE
 Leaked Secret Government Report Shows Massive Impact Of Climate Change On The United States,FAKE
Comey signs book deal after abrupt end to FBI career,TRUE
Trump declares national emergency on opioid abuse,TRUE
" Obama And THREE Other Presidents Dwarf Trump’s Inaugural Audience, And These Numbers PROVE It",FAKE
 Director Rob Reiner: ‘Moron’ Trump Is Last Gasp Of The Civil War,FAKE
 Bill Maher Turns GOP’s ‘States’ Rights’ Nonsense On Its Head In EPIC Defense Of Liberal States’ Defiance Of Trump (VIDEO),FAKE
 Donald Trump Just Announced Another Position For Ivanka And Americans Are Outraged,FAKE
White House says fully committed to draft Senate healthcare bill,TRUE
 RNC Mouthpiece Joins Trump In Vicious Attacks On Carrier Union Leader,FAKE
 WATCH: Mike Pence Is Taken To The Woodshed By ABC Host For Defending Trump’s Lies,FAKE
 Former Colorado GOP Leader Who Said Only Dems Commit Voter Fraud Charged With Voter Fraud,FAKE
U.S. Congress plans self-driving car legislation to speed rollout,TRUE
North Korea calls for a halt to 'brutal' sanctions,TRUE
 Trump’s Personal Lawyer Just Made A Major Legal Move Preparing For Russia Investigation,FAKE
 Hillary’s Hires Show Clear Progressive Influence From The Warren Wing Of The Democratic Party,FAKE
 Battleground State To Move Forward With UNPRECEDENTED Statewide General Election Recount,FAKE
U.S. energy head: Nuclear power rescue helps national security,TRUE
 Tiffany Trump And Her Mother Just Tried To Get An EXPENSIVE Service For Free Because They’re Rich,FAKE
Trump administration to delay processing most refugees from 11 countries: memo,TRUE
 Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‘Stoned to Death’ (VIDEO),FAKE
California judge questions Trump's sanctuary city order,TRUE
 Scientists Planning A March On Washington To Protest Trump,FAKE
Trump budget would sell entire U.S. Northeast gasoline reserve,TRUE
 Trump Assaults Writer Covering His Anniversary: ‘He Was Forcing His Tongue Down My Throat’,FAKE
 Donald Trump Never Met A Disaster He Couldn’t Make Much Worse,FAKE
 Democratic Leadership BLASTS Trump And Republicans For Targeting Medicare,FAKE
Factbox: How proposed new U.S. sanctions would affect Russia,TRUE
"Following advice, potential FBI chiefs steer clear of job under Trump",TRUE
Top U.S. diplomat in China quits over Trump climate policy,TRUE
Senate diverges over renewal of internet spying law,TRUE
 WATCH: Morning Joe Hosts Are DONE With Trump After His Unfounded Accusation Against President Obama,FAKE
Trump administration amends travel ban date to keep legal battle alive,TRUE
U.S. allies fret as 'guillotine' hangs over Tillerson,TRUE
" White House DEFENDS Trump By Admitting He’s An IDIOT, Claims He “Wasn’t Aware” Of Intel Source Or Methods (VIDEO)",FAKE
" Washington Post Issues PRICELESS ‘Apology’ To Trump, Puts Out ‘True, Unbiased’ Inauguration Story",FAKE
 NYC Parks And Rec. BRUTALLY Mocks Trump As They Remove Naked Statue Of Him (IMAGE),FAKE
Trump campaign aide met Russian officials in 2016: NY Times,TRUE
"Tillerson unaware of plan to oust him, Senator Corker says",TRUE
 Comedy Central’s Roast Of Rob Lowe HIJACKED As Comedians EPICALLY Roast Ann Coulter,FAKE
Tillerson tells Myanmar army chief U.S. concerned about reported atrocities,TRUE
 Trump’s Idiot Press Secretary Tweeted Out His Password MULTIPLE TIMES In Two Days (TWEETS),FAKE
Treasury's Mnuchin: Difficult not to cut taxes for top 10 percent,TRUE
 More Networks Join in the Boycott of New Trump Ad,FAKE
 Not Even In Office And Trump Communication Director Forced To Resign In Scandal (VIDEO),FAKE
U.S. tax revamp still incomplete as Republicans eye social program cuts,TRUE
"Tech companies join support of 'Dreamers,' challenging Trump",TRUE
Senator McCain suggests subpoena to make White House cyber aide testify,TRUE
Senators demand investigation of reports of torture in Yemen,TRUE
 Trump Jr. Will Absolutely Hate Who Took The Pic Of That Skittles Bowl,FAKE
California university system sues Trump over roll back of 'dreamers' program,TRUE
"Amid Trump backlash, his U.N. envoy says stand up, isolate hate",TRUE
 Syrian Military Knew Missile Attack Was Coming After Trump Told Putin About It,FAKE
 Trump Just Closed The Office That Coordinates Russia Sanctions,FAKE
" Gay GOP Operative Endorses Doug Jones Over ‘Bigoted, Deviant’ Roy Moore In Senate Race (VIDEO)",FAKE
" Kellyanne Conway Agrees With Comparison Of Obama Appointees To Terrorists, Whines About Obstruction",FAKE
 WATCH: CNN Panel EXPLODES After Rick Santorum Gives DISGUSTING Defense Of Trump’s Racism,FAKE
"Factbox: Senate healthcare bill would slash Medicaid, keep taxes on wealthy",TRUE
Lufthansa changes flight routes after latest North Korea missile testing,TRUE
 Madeleine Albright: Trump Needs To Stay The F*ck Away From Kim Jong Un (VIDEO),FAKE
 Trump BUSTED Giving The Middle Finger To Italy’s Prime Minister (VIDEO),FAKE
 Women TORCH Ivanka Trump For Celebrating Equal Pay Day After Her Dad Reverses Equal Pay Protection,FAKE
"Pence slams Venezuela government, drawing rebuke from Maduro",TRUE
U.S. House tax chief says SALT deduction meeting ends without compromise,TRUE
Senate intelligence leaders pledge bipartisan Trump-Russia inquiry,TRUE
 WATCH: Deranged Trump Fan Interrupts Church Service To Accuse Hillary Of Running A Child Sex Ring,FAKE
"Sean Spicer still plans to leave White House, official says",TRUE
 George Takei Just Shook Washington To Its Core; The Reason Will Make Team Trump FURIOUS (DETAILS),FAKE
Trump tells Republicans to get back on healthcare bill,TRUE
 Curt Schilling Wants Elizabeth Warren’s Seat But Dammit He Just Can’t Figure Out These Jews (VIDEO),FAKE
"Trump administration goes on attack against leakers, journalists",TRUE
 GOP Operative Connected To Trump’s Ousted Top Adviser Tried Obtaining Russian-Hacked Clinton Emails,FAKE
Lockheed nears $27 billion helicopter deal with Pentagon,TRUE
House committee passes sweeping tax bill,TRUE
 Patton Oswalt Just Ripped Trump A New One In EPIC Rant About Russian Hacking,FAKE
 Mike Huckabee Just Tried To Compliment Trump And COMPLETELY F***ed It Up (TWEETS),FAKE
 Tortured Snowflake Ivanka Trump Just Blocked A CONGRESSMAN On Twitter,FAKE
 Awesome New App Helps Make Sure We All Continue To Hurt The Trump Brand As Much As Possible,FAKE
 Conservative Conspiracy Theorist ARRESTED After Threatening To Kill Sandy Hook Parent,FAKE
" Wife Of Arrested Russian Hacker Just Spoke Out, And Trump Is Shaking In His Boots",FAKE
 BREAKING: Senate Republicans Just Passed A Resolution Officially Beginning Obamacare Repeal,FAKE
Business groups urge Congress to resolve dispute to allow tax reform,TRUE
"Grandmas, grandpas from travel ban states now welcome: U.S. cable",TRUE
 Trump Once Again Offends Australian Leader For The Dumbest Imaginable Reason (VIDEO),FAKE
"FBI in turmoil over Comey firing, scramble on for new chief",TRUE
"Leading Republicans, Democrats reject Trump's Obama wiretap assertion",TRUE
"Factbox: Trump on Twitter (Dec 28) - Vanity Fair, Hillary Clinton",TRUE
White House says negotiations continuing on border wall funding,TRUE
" Trump’s Ineptitude Causes HUGE Drop In Investment, Future Of Our Nation Is In Peril (DETAILS)",FAKE
Truck attack suspect's New Jersey city a haven for Muslim immigrants,TRUE
 Trump Just Praised Fox News’ Ratings And Attacked CNN Again Then Got CRUSHED By Twitter (TWEETS),FAKE
 Intelligence Committee Warns Trump: Produce Wiretapping Evidence By Monday,FAKE
House ethics panel probing Rep. Farenthold over harassment allegations,TRUE
Exclusive: U.S. regulators offer Congress olive branch on loans,TRUE
" Trump Uses Prayer Breakfast To Mock Arnold Schwarzenegger, Gets HUMILIATED In 14 Priceless Seconds",FAKE
Senators pledge aggressive Russia probe after meeting with U.S. Justice Department's No. 2,TRUE
 Trump Supporters Caught Making Anti-Semitic Chants At Official Rally (VIDEO),FAKE
 Trump White House Stomps On First Amendment And Blackmails CNN,FAKE
 The CREEPY Way Pence’s Religion Demands He Treat Women Will Make You SICK (DETAILS),FAKE
Canada suggests it could quit NAFTA talks over dispute mechanism,TRUE
" CNN Just Went After Trump For His Latest Meltdown, And It Was Unbelievably BRILLIANT (VIDEO)",FAKE
 Trump Is Trying To Make Facebook Give Him Personal Info Of People Who Criticize Him,FAKE
 WATCH: Deplorable Trump Supporter Punches Protester And Slaps Woman At Rally,FAKE
 Trump Supporter Says Facts Don’t Exist And Gets Immediately SCHOOLED,FAKE
Trump administration releases rules on disclosing cyber flaws,TRUE
 Trump Claims ‘Any Negative Polls’ Are ‘FAKE NEWS’ And Gets SAVAGED By The Internet (TWEETS),FAKE
 Trump Supporters Just DESTROYED A Black Church In The Most Disrespectful Way (TWEETS),FAKE
Republican governors meet with Pence over NAFTA concerns,TRUE
"House of Representatives boosts military spending, gives Trump border wall money",TRUE
 WATCH: Hypocrite Mitch McConnell Tells Democrats To ‘Grow Up’ And Treat Trump Like GOP Treated Obama,FAKE
Republican U.S. Senator Cochran postpones return to Washington,TRUE
 Rep. Maxine Waters Just Nailed Ben Carson To The Wall With The Cold Hard Truth,FAKE
Congressional office to release House healthcare bill analysis May 24,TRUE
Trump says he will work with Congress on more aid for Puerto Rico,TRUE
"Opposing Trump, conservative bloc demands reforms to internet spy law",TRUE
U.S. condemns Russia veto of probe into Syria chemical weapons use,TRUE
 GOP Will IMMEDIATELY Defund Planned Parenthood In Same Bill That Abolishes Obamacare,FAKE
Senate intelligence panel chief: Comey firing may slow Russia probe,TRUE
"Trump proposes U.S. tax overhaul, stirs concerns on deficit",TRUE
U.S.-Russia tensions over Syria will not 'spiral out of control': Mattis,TRUE
 Trump Thinks Rush Limbaugh Is Real News And The Internet Mercilessly Responds,FAKE
Paul Ryan says confident tax reform will pass in 2017: Axios,TRUE
Senate Republican tax chief wants dividend deduction in tax reform,TRUE
Special prosecutor creation seen easing U.S. Congress partisanship: Senator Cornyn,TRUE
Obama lawyers move fast to join fight against Trump,TRUE
 BREAKING REPORT: Trump Is Terrified; Asking Lawyers If He Could Pardon Himself,FAKE
"U.S. may soon expand U.N. talks on North Korea sanctions, signaling China deal: diplomats",TRUE
" Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",FAKE
" In The Wake Of Las Vegas, The GOP Are Finally Beginning To Support Gun Control",FAKE
 Comey Refuses To Say If FBI Is Investigating Trump/Putin And Gets SLAUGHTERED By Democratic Senator,FAKE
